ATS (100 broadcast interval, tuning parameters = 0.9)
Tick,Average error
992,7.190190224020917
993,7.190195538918524
994,7.190200853816168
995,7.190206168713876
996,7.1902114836115745
997,7.190216798509164
998,7.190222113406907
999,7.190227428304679
1000,7.19023274320225
1001,7.190238058099931
1002,7.190243372997575
1003,7.190248687895264
1004,7.190254002792772
1005,6.327566698938208
1006,6.327572235040025
1007,6.3275777711420504
1008,6.327583307244013
1009,6.32758884334582
1010,6.327594379447882
1011,6.327599915549836
1012,6.327605451651798
1013,6.327610987753678
1014,6.327616523855677
1015,4.388016153697699
1016,4.388020968736819
1017,4.388025783775992
1018,4.388030598815385
1019,4.388035413854604
1020,4.388040228893897
1021,4.388045043933089
1022,4.388049858972472
1023,4.388054674011564
1024,4.388059489050838
1025,4.3880643040900305
1026,4.388069119129405
1027,4.388073934168587
1028,4.388078749208034
1029,4.388083564247254
1030,4.388088379286291
1031,4.388093194325648
1032,4.3880980093648665
1033,4.388102824404187
1034,4.3881076394434055
1035,4.388112454482735
1036,4.388117269521936
1037,4.388122084561173
1038,4.388126899600383
1039,4.388131714639721
1040,4.388136529679005
1041,4.388141344718224
1042,4.388146159757425
1043,4.388150974796745
1044,4.38815578983591
1045,4.388160604875165
1046,4.38816541991444
1047,4.388170234953723
1048,4.388175049993097
1049,4.388179865032189
1050,4.388184680071499
1051,4.388189495110683
1052,4.388194310149966
1053,4.388199125189149
1054,4.388203940228486
1055,4.38820875526777
1056,4.3882135703068705
1057,4.3882183853462
1058,4.388223200385428
1059,4.388228015424775
1060,4.388232830463912
1061,4.388237645503195
1062,4.388242460542578
1063,4.388247275581826
1064,4.388252090621008
1065,4.38825690566021
1066,4.388261720699592
1067,4.388266535738776
1068,4.388271350778059
1069,4.388276165817233
1070,4.388280980856552
1071,4.3882857958958175
1072,4.388290610935091
1073,4.388295425974402
1074,4.388300241013594
1075,4.388305056052777
1076,4.388309871092106
1077,4.388314686131353
1078,4.388319501170736
1079,4.388324316209828
1080,4.388329131249202
1081,4.388333946288395
1082,4.388338761327686
1083,4.38834357636696
1084,4.388348391406189
1085,4.388353206445354
1086,4.388358021484591
1087,4.388362836523829
1088,4.388367651563158
1089,4.388372466602505
1090,4.38837728164166
1091,4.38838209668088
1092,4.388386911720154
1093,4.388391726759473
1094,4.388396541798638
1095,4.388401356837985
1096,4.388406171877241
1097,4.388410986916479
1098,4.388415801955598
1099,4.388420616994963
1100,4.3884254320342
1101,4.388430247073402
1102,4.388435062112585
1103,4.388439877152013
1104,4.388444692191252
1105,3.8836365661843955
1106,3.883641577295457
1107,3.8836465884065636
1108,3.8836515995175978
1109,3.883656610628823
1110,3.88366162173993
1111,3.8836666328512366
1112,3.883671643962216
1113,3.8836766550734683
1114,3.883681666184466
1115,3.883686677295527
1116,2.6871870468709584
1117,2.687191481434129
1118,2.6871959159972265
1119,2.687200350560515
1120,2.687204785123804
1121,2.6872092196868014
1122,2.6872136542502085
1123,2.6872180888134243
1124,2.687222523376695
1125,2.6872269579399015
1126,2.687231392503072
1127,2.687235827066279
1128,2.6872402616295767
1129,2.6872446961927015
1130,2.6872491307558994
1131,2.6872535653190424
1132,2.687257999882304
1133,2.687262434445538
1134,2.6872668690087265
1135,2.6872713035719062
1136,2.687275738135095
1137,2.6872801726984106
1138,2.687284607261581
1139,2.687289041824788
1140,2.6872934763880223
1141,2.687297910951411
1142,2.6873023455144085
1143,2.6873067800776607
1144,2.687311214640877
1145,2.687315649203938
1146,2.6873200837673905
1147,2.68732451833057
1148,2.687328952893695
1149,2.6873333874568743
1150,2.6873378220201904
1151,2.687342256583388
1152,2.687346691146613
1153,2.6873511257098928
1154,2.687355560273027
1155,2.6873599948362243
1156,2.6873644293994037
1157,2.687368863962574
1158,2.6873732985258902
1159,2.687377733089197
1160,2.6873821676523493
1161,2.6873866022155837
1162,2.687391036778736
1163,2.6873954713419606
1164,2.687399905905104
1165,2.687404340468456
1166,2.6874087750316082
1167,2.6874132095949155
1168,2.687417644158013
1169,2.6874220787213745
1170,2.6874265132845085
1171,2.6874309478477336
1172,2.6874353824108583
1173,2.6874398169740745
1174,2.6874442515374994
1175,2.6874486861005518
1176,2.6874531206638768
1177,2.6874575552268927
1178,2.6874619897902905
1179,2.6874664243533153
1180,2.687470858916613
1181,2.6874752934799018
1182,2.687479728043145
1183,2.687484162606306
1184,2.687488597169395
1185,2.687493031732811
1186,2.6874974662959357
1187,2.687501900859079
1188,2.687506335422295
1189,2.6875107699856744
1190,2.6875152045488813
1191,2.6875196391119425
1192,2.687524073675231
1193,2.687528508238456
1194,2.687532942801754
1195,2.687537377364888
1196,2.687541811928195
1197,2.68754624649132
1198,2.687550681054554
1199,2.6875551156177515
1200,2.687559550180895
1201,2.6875639847442017
1202,2.6875684193073175
1203,2.687572853870515
1204,2.6875772884337583
1205,2.391296160012989
1206,2.391300687672092
1207,2.391305215331167
1208,2.3913097429904884
1209,2.391314270649582
1210,2.3913187983084208
1211,2.391323325967869
1212,2.3913278536267715
1213,2.391332381285938
1214,2.391336908945041
1215,2.391341436604198
1216,2.391345964263319
1217,1.6608029588127102
1218,1.6608069650150354
1219,1.6608109712175247
1220,1.6608149774198226
1221,1.6608189836223664
1222,1.6608229898247464
1223,1.6608269960272446
1224,1.6608310022297519
1225,1.6608350084321046
1226,1.6608390146345118
1227,1.6608430208370464
1228,1.6608470270392899
1229,1.660851033241761
1230,1.6608550394442683
1231,1.6608590456466845
1232,1.6608630518489644
1233,1.66086705805149
1234,1.6608710642539608
1235,1.6608750704563044
1236,1.6608790766586754
1237,1.6608830828611645
1238,1.6608870890635807
1239,1.6608910952659972
1240,1.6608951014683406
1241,1.660899107670857
1242,1.6609031138733643
1243,1.6609071200757353
1244,1.6609111262780516
1245,1.6609151324804043
1246,1.6609191386829751
1247,1.6609231448853188
1248,1.660927151087617
1249,1.660931157290188
1250,1.6609351634926588
1251,1.6609391696949751
1252,1.660943175897455
1253,1.6609471820998443
1254,1.6609511883023333
1255,1.6609551945048406
1256,1.6609592007071752
1257,1.6609632069096187
1258,1.660967213112008
1259,1.6609712193145334
1260,1.6609752255168315
1261,1.6609792317192296
1262,1.660983237921746
1263,1.6609872441241622
1264,1.6609912503265423
1265,1.6609952565289587
1266,1.6609992627314114
1267,1.661003268933864
1268,1.661007275136144
1269,1.661011281338624
1270,1.6610152875411313
1271,1.661019293743566
1272,1.6610232999459458
1273,1.6610273061483714
1274,1.6610313123509513
1275,1.6610353185532858
1276,1.661039324755684
1277,1.6610433309580912
1278,1.6610473371604713
1279,1.6610513433630059
1280,1.6610553495652767
1281,1.661059355767602
1282,1.661063361970191
1283,1.661067368172553
1284,1.6610713743749874
1285,1.6610753805774494
1286,1.6610793867799294
1287,1.6610833929824094
1288,1.6610873991846165
1289,1.6610914053871784
1290,1.6610954115897585
1291,1.6610994177920748
1292,1.6611034239944091
1293,1.6611074301967892
1294,1.6611114363993602
1295,1.661115442601713
1296,1.6611194488040746
1297,1.6611234550065184
1298,1.6611274612089983
1299,1.6611314674114055
1300,1.6611354736137947
1301,1.6611394798161292
1302,1.6611434860187546
1303,1.6611474922211438
1304,1.6611514984235964
1305,1.4815544962965306
1306,1.4815606925503653
1307,1.4815668888044728
1308,1.4815730850583442
1309,1.481579281312279
1310,1.481585477566223
1311,1.4815916738202304
1312,1.4815978700743018
1313,1.4816040663281638
1314,1.4816102625821441
1315,1.4816164588361245
1316,1.4816226550901137
1317,1.4816288513440121
1318,1.0330622422588749
1319,1.0330658040460456
1320,1.0330693658331165
1321,1.033072927620251
1322,1.033076489407358
1323,1.0330800511945382
1324,1.0330836129816907
1325,1.0330871747687433
1326,1.0330907365558597
1327,1.0330942983430669
1328,1.0330978601300467
1329,1.033101421917272
1330,1.033104983704343
1331,1.0331085454914593
